path,label
D:\coral_patches\porites\31435.jpg,porites
D:\coral_patches\macroalgae\23887.jpg,macroalgae
D:\coral_patches\off\4179.jpg,off
D:\coral_patches\off\51924.jpg,off
D:\coral_patches\off\22230.jpg,off
D:\coral_patches\off\51836.jpg,off
D:\coral_patches\porites\41994.jpg,porites
D:\coral_patches\off\41030.jpg,off
D:\coral_patches\off\39872.jpg,off
D:\coral_patches\crustose_coralline_algae\2975.jpg,crustose_coralline_algae
D:\coral_patches\sand\2166.jpg,sand
D:\coral_patches\off\9944.jpg,off
D:\coral_patches\porites\10988.jpg,porites
D:\coral_patches\porites\28554.jpg,porites
D:\coral_patches\crustose_coralline_algae\51002.jpg,crustose_coralline_algae
D:\coral_patches\porites\30265.jpg,porites
D:\coral_patches\crustose_coralline_algae\6839.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\36762.jpg,crustose_coralline_algae
D:\coral_patches\off\41784.jpg,off
D:\coral_patches\off\20835.jpg,off
D:\coral_patches\crustose_coralline_algae\40258.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\35554.jpg,crustose_coralline_algae
D:\coral_patches\porites\43393.jpg,porites
D:\coral_patches\off\20515.jpg,off
D:\coral_patches\crustose_coralline_algae\43575.jpg,crustose_coralline_algae
D:\coral_patches\turf\46273.jpg,turf
D:\coral_patches\crustose_coralline_algae\13833.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\48326.jpg,macroalgae
D:\coral_patches\macroalgae\20916.jpg,macroalgae
D:\coral_patches\porites\40672.jpg,porites
D:\coral_patches\crustose_coralline_algae\264.jpg,crustose_coralline_algae
D:\coral_patches\sand\32185.jpg,sand
D:\coral_patches\macroalgae\9387.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\3696.jpg,crustose_coralline_algae
D:\coral_patches\sand\3299.jpg,sand
D:\coral_patches\off\22762.jpg,off
D:\coral_patches\off\44448.jpg,off
D:\coral_patches\sand\9473.jpg,sand
D:\coral_patches\macroalgae\46695.jpg,macroalgae
D:\coral_patches\macroalgae\42733.jpg,macroalgae
D:\coral_patches\off\41753.jpg,off
D:\coral_patches\macroalgae\16464.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\50014.jpg,crustose_coralline_algae
D:\coral_patches\sand\13077.jpg,sand
D:\coral_patches\sand\27495.jpg,sand
D:\coral_patches\turf\9117.jpg,turf
D:\coral_patches\off\58799.jpg,off
D:\coral_patches\off\35928.jpg,off
D:\coral_patches\porites\26927.jpg,porites
D:\coral_patches\off\26767.jpg,off
D:\coral_patches\sand\2615.jpg,sand
D:\coral_patches\turf\43150.jpg,turf
D:\coral_patches\off\49481.jpg,off
D:\coral_patches\crustose_coralline_algae\15079.jpg,crustose_coralline_algae
D:\coral_patches\turf\50191.jpg,turf
D:\coral_patches\macroalgae\20238.jpg,macroalgae
D:\coral_patches\porites\7698.jpg,porites
D:\coral_patches\turf\14793.jpg,turf
D:\coral_patches\macroalgae\31364.jpg,macroalgae
D:\coral_patches\macroalgae\40197.jpg,macroalgae
D:\coral_patches\porites\28998.jpg,porites
D:\coral_patches\turf\16301.jpg,turf
D:\coral_patches\macroalgae\44730.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\50097.jpg,crustose_coralline_algae
D:\coral_patches\sand\38652.jpg,sand
D:\coral_patches\off\40704.jpg,off
D:\coral_patches\off\55229.jpg,off
D:\coral_patches\crustose_coralline_algae\31328.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\42385.jpg,macroalgae
D:\coral_patches\turf\45928.jpg,turf
D:\coral_patches\crustose_coralline_algae\29269.jpg,crustose_coralline_algae
D:\coral_patches\sand\24811.jpg,sand
D:\coral_patches\off\44584.jpg,off
D:\coral_patches\crustose_coralline_algae\56502.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\55441.jpg,macroalgae
D:\coral_patches\sand\17607.jpg,sand
D:\coral_patches\porites\7842.jpg,porites
D:\coral_patches\off\31772.jpg,off
D:\coral_patches\crustose_coralline_algae\34522.jpg,crustose_coralline_algae
D:\coral_patches\off\53487.jpg,off
D:\coral_patches\porites\32066.jpg,porites
D:\coral_patches\off\2817.jpg,off
D:\coral_patches\macroalgae\23714.jpg,macroalgae
D:\coral_patches\macroalgae\33207.jpg,macroalgae
D:\coral_patches\macroalgae\38170.jpg,macroalgae
D:\coral_patches\sand\55378.jpg,sand
D:\coral_patches\off\19487.jpg,off
D:\coral_patches\macroalgae\11602.jpg,macroalgae
D:\coral_patches\porites\12501.jpg,porites
D:\coral_patches\crustose_coralline_algae\51586.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\26814.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\36975.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\1181.jpg,macroalgae
D:\coral_patches\off\25773.jpg,off
D:\coral_patches\turf\19216.jpg,turf
D:\coral_patches\sand\33860.jpg,sand
D:\coral_patches\off\38068.jpg,off
D:\coral_patches\macroalgae\57958.jpg,macroalgae
D:\coral_patches\porites\51820.jpg,porites
D:\coral_patches\off\34152.jpg,off
D:\coral_patches\off\25112.jpg,off
D:\coral_patches\porites\45559.jpg,porites
D:\coral_patches\turf\30383.jpg,turf
D:\coral_patches\crustose_coralline_algae\5001.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\13482.jpg,macroalgae
D:\coral_patches\sand\49854.jpg,sand
D:\coral_patches\crustose_coralline_algae\36264.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\34131.jpg,macroalgae
D:\coral_patches\turf\9515.jpg,turf
D:\coral_patches\crustose_coralline_algae\56596.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\34465.jpg,macroalgae
D:\coral_patches\porites\29803.jpg,porites
D:\coral_patches\sand\18031.jpg,sand
D:\coral_patches\crustose_coralline_algae\49879.jpg,crustose_coralline_algae
D:\coral_patches\porites\6591.jpg,porites
D:\coral_patches\macroalgae\55889.jpg,macroalgae
D:\coral_patches\off\5636.jpg,off
D:\coral_patches\off\29339.jpg,off
D:\coral_patches\off\30556.jpg,off
D:\coral_patches\sand\28725.jpg,sand
D:\coral_patches\porites\30402.jpg,porites
D:\coral_patches\crustose_coralline_algae\26560.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\23920.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\24918.jpg,crustose_coralline_algae
D:\coral_patches\turf\33778.jpg,turf
D:\coral_patches\macroalgae\29663.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\53600.jpg,crustose_coralline_algae
D:\coral_patches\sand\15573.jpg,sand
D:\coral_patches\sand\33813.jpg,sand
D:\coral_patches\sand\28309.jpg,sand
D:\coral_patches\crustose_coralline_algae\6823.jpg,crustose_coralline_algae
D:\coral_patches\porites\17582.jpg,porites
D:\coral_patches\crustose_coralline_algae\58616.jpg,crustose_coralline_algae
D:\coral_patches\sand\46030.jpg,sand
D:\coral_patches\turf\51605.jpg,turf
D:\coral_patches\crustose_coralline_algae\14239.jpg,crustose_coralline_algae
D:\coral_patches\sand\15703.jpg,sand
D:\coral_patches\sand\11863.jpg,sand
D:\coral_patches\sand\48464.jpg,sand
D:\coral_patches\turf\40679.jpg,turf
D:\coral_patches\porites\44612.jpg,porites
D:\coral_patches\sand\13099.jpg,sand
D:\coral_patches\crustose_coralline_algae\14913.jpg,crustose_coralline_algae
D:\coral_patches\off\2901.jpg,off
D:\coral_patches\macroalgae\22500.jpg,macroalgae
D:\coral_patches\turf\14567.jpg,turf
D:\coral_patches\porites\19672.jpg,porites
D:\coral_patches\porites\44025.jpg,porites
D:\coral_patches\off\22217.jpg,off
D:\coral_patches\crustose_coralline_algae\22267.jpg,crustose_coralline_algae
D:\coral_patches\turf\8890.jpg,turf
D:\coral_patches\off\11020.jpg,off
D:\coral_patches\macroalgae\32418.jpg,macroalgae
D:\coral_patches\macroalgae\57155.jpg,macroalgae
D:\coral_patches\sand\26827.jpg,sand
D:\coral_patches\sand\26266.jpg,sand
D:\coral_patches\porites\35672.jpg,porites
D:\coral_patches\off\29089.jpg,off
D:\coral_patches\crustose_coralline_algae\5947.jpg,crustose_coralline_algae
D:\coral_patches\off\21463.jpg,off
D:\coral_patches\sand\17454.jpg,sand
D:\coral_patches\crustose_coralline_algae\44509.jpg,crustose_coralline_algae
D:\coral_patches\turf\40987.jpg,turf
D:\coral_patches\turf\33909.jpg,turf
D:\coral_patches\turf\52492.jpg,turf
D:\coral_patches\sand\30400.jpg,sand
D:\coral_patches\turf\21188.jpg,turf
D:\coral_patches\sand\34660.jpg,sand
D:\coral_patches\turf\16230.jpg,turf
D:\coral_patches\sand\39591.jpg,sand
D:\coral_patches\turf\54733.jpg,turf
D:\coral_patches\macroalgae\50858.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\19481.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\1528.jpg,macroalgae
D:\coral_patches\turf\17871.jpg,turf
D:\coral_patches\crustose_coralline_algae\40571.jpg,crustose_coralline_algae
D:\coral_patches\porites\867.jpg,porites
D:\coral_patches\macroalgae\24473.jpg,macroalgae
D:\coral_patches\off\52141.jpg,off
D:\coral_patches\off\50657.jpg,off
D:\coral_patches\crustose_coralline_algae\12155.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\21315.jpg,crustose_coralline_algae
D:\coral_patches\sand\45307.jpg,sand
D:\coral_patches\macroalgae\50100.jpg,macroalgae
D:\coral_patches\macroalgae\5797.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\24061.jpg,crustose_coralline_algae
D:\coral_patches\porites\18742.jpg,porites
D:\coral_patches\porites\12498.jpg,porites
D:\coral_patches\crustose_coralline_algae\14533.jpg,crustose_coralline_algae
D:\coral_patches\off\26536.jpg,off
D:\coral_patches\macroalgae\10359.jpg,macroalgae
D:\coral_patches\sand\56947.jpg,sand
D:\coral_patches\off\7376.jpg,off
D:\coral_patches\crustose_coralline_algae\44809.jpg,crustose_coralline_algae
D:\coral_patches\turf\4400.jpg,turf
D:\coral_patches\crustose_coralline_algae\38435.jpg,crustose_coralline_algae
D:\coral_patches\off\11690.jpg,off
D:\coral_patches\off\42344.jpg,off
D:\coral_patches\macroalgae\1222.jpg,macroalgae
D:\coral_patches\off\34358.jpg,off
D:\coral_patches\crustose_coralline_algae\59046.jpg,crustose_coralline_algae
D:\coral_patches\porites\25017.jpg,porites
D:\coral_patches\porites\47523.jpg,porites
D:\coral_patches\sand\28275.jpg,sand
D:\coral_patches\off\10010.jpg,off
D:\coral_patches\off\45084.jpg,off
D:\coral_patches\porites\58436.jpg,porites
D:\coral_patches\crustose_coralline_algae\13043.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\18254.jpg,macroalgae
D:\coral_patches\porites\53443.jpg,porites
D:\coral_patches\off\4202.jpg,off
D:\coral_patches\off\45315.jpg,off
D:\coral_patches\porites\24762.jpg,porites
D:\coral_patches\sand\833.jpg,sand
D:\coral_patches\porites\40118.jpg,porites
D:\coral_patches\macroalgae\19092.jpg,macroalgae
D:\coral_patches\sand\22926.jpg,sand
D:\coral_patches\crustose_coralline_algae\17989.jpg,crustose_coralline_algae
D:\coral_patches\off\31368.jpg,off
D:\coral_patches\crustose_coralline_algae\15465.jpg,crustose_coralline_algae
D:\coral_patches\off\262.jpg,off
D:\coral_patches\macroalgae\33967.jpg,macroalgae
D:\coral_patches\sand\18650.jpg,sand
D:\coral_patches\crustose_coralline_algae\31216.jpg,crustose_coralline_algae
D:\coral_patches\sand\762.jpg,sand
D:\coral_patches\porites\29640.jpg,porites
D:\coral_patches\turf\30334.jpg,turf
D:\coral_patches\sand\33543.jpg,sand
D:\coral_patches\off\15604.jpg,off
D:\coral_patches\crustose_coralline_algae\40041.jpg,crustose_coralline_algae
D:\coral_patches\porites\33504.jpg,porites
D:\coral_patches\sand\20185.jpg,sand
D:\coral_patches\off\54123.jpg,off
D:\coral_patches\crustose_coralline_algae\19346.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\36540.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\49300.jpg,macroalgae
D:\coral_patches\porites\18782.jpg,porites
D:\coral_patches\macroalgae\31042.jpg,macroalgae
D:\coral_patches\turf\58765.jpg,turf
D:\coral_patches\macroalgae\32423.jpg,macroalgae
D:\coral_patches\turf\45177.jpg,turf
D:\coral_patches\sand\25729.jpg,sand
D:\coral_patches\porites\22896.jpg,porites
D:\coral_patches\turf\44178.jpg,turf
D:\coral_patches\off\8501.jpg,off
D:\coral_patches\macroalgae\31141.jpg,macroalgae
D:\coral_patches\sand\2148.jpg,sand
D:\coral_patches\turf\1395.jpg,turf
D:\coral_patches\turf\33493.jpg,turf
D:\coral_patches\crustose_coralline_algae\26805.jpg,crustose_coralline_algae
D:\coral_patches\sand\30387.jpg,sand
D:\coral_patches\porites\28643.jpg,porites
D:\coral_patches\crustose_coralline_algae\55632.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\42430.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\26342.jpg,macroalgae
D:\coral_patches\porites\10256.jpg,porites
D:\coral_patches\macroalgae\57286.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\22544.jpg,crustose_coralline_algae
D:\coral_patches\porites\12057.jpg,porites
D:\coral_patches\sand\36735.jpg,sand
D:\coral_patches\crustose_coralline_algae\15286.jpg,crustose_coralline_algae
D:\coral_patches\porites\42434.jpg,porites
D:\coral_patches\crustose_coralline_algae\6466.jpg,crustose_coralline_algae
D:\coral_patches\sand\36979.jpg,sand
D:\coral_patches\sand\35003.jpg,sand
D:\coral_patches\crustose_coralline_algae\50799.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\7450.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\27893.jpg,crustose_coralline_algae
D:\coral_patches\sand\5892.jpg,sand
D:\coral_patches\macroalgae\10117.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\28205.jpg,crustose_coralline_algae
D:\coral_patches\turf\14300.jpg,turf
D:\coral_patches\sand\48476.jpg,sand
D:\coral_patches\off\54910.jpg,off
D:\coral_patches\porites\38624.jpg,porites
D:\coral_patches\porites\35900.jpg,porites
D:\coral_patches\crustose_coralline_algae\43722.jpg,crustose_coralline_algae
D:\coral_patches\off\59780.jpg,off
D:\coral_patches\turf\48591.jpg,turf
D:\coral_patches\turf\56969.jpg,turf
D:\coral_patches\turf\49322.jpg,turf
D:\coral_patches\porites\40818.jpg,porites
D:\coral_patches\porites\11392.jpg,porites
D:\coral_patches\off\59383.jpg,off
D:\coral_patches\turf\15164.jpg,turf
D:\coral_patches\sand\368.jpg,sand
D:\coral_patches\macroalgae\19159.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\24900.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\27729.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\41581.jpg,macroalgae
D:\coral_patches\macroalgae\18053.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\39112.jpg,crustose_coralline_algae
D:\coral_patches\porites\54473.jpg,porites
D:\coral_patches\macroalgae\36533.jpg,macroalgae
D:\coral_patches\turf\50886.jpg,turf
D:\coral_patches\off\56712.jpg,off
D:\coral_patches\porites\12203.jpg,porites
D:\coral_patches\sand\60.jpg,sand
D:\coral_patches\macroalgae\51507.jpg,macroalgae
D:\coral_patches\turf\328.jpg,turf
D:\coral_patches\crustose_coralline_algae\13087.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\15998.jpg,crustose_coralline_algae
D:\coral_patches\sand\48409.jpg,sand
D:\coral_patches\off\50870.jpg,off
D:\coral_patches\sand\28570.jpg,sand
D:\coral_patches\crustose_coralline_algae\52501.jpg,crustose_coralline_algae
D:\coral_patches\off\42682.jpg,off
D:\coral_patches\off\19428.jpg,off
D:\coral_patches\sand\51817.jpg,sand
D:\coral_patches\sand\40334.jpg,sand
D:\coral_patches\off\2009.jpg,off
D:\coral_patches\turf\29966.jpg,turf
D:\coral_patches\sand\7116.jpg,sand
D:\coral_patches\off\40437.jpg,off
D:\coral_patches\turf\44836.jpg,turf
D:\coral_patches\sand\5060.jpg,sand
D:\coral_patches\off\3926.jpg,off
D:\coral_patches\porites\28325.jpg,porites
D:\coral_patches\turf\13478.jpg,turf
D:\coral_patches\macroalgae\51698.jpg,macroalgae
D:\coral_patches\macroalgae\6590.jpg,macroalgae
D:\coral_patches\off\12616.jpg,off
D:\coral_patches\sand\26487.jpg,sand
D:\coral_patches\turf\31928.jpg,turf
D:\coral_patches\macroalgae\43083.jpg,macroalgae
D:\coral_patches\turf\40556.jpg,turf
D:\coral_patches\crustose_coralline_algae\21419.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\56954.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\26967.jpg,crustose_coralline_algae
D:\coral_patches\sand\53558.jpg,sand
D:\coral_patches\sand\43827.jpg,sand
D:\coral_patches\sand\47821.jpg,sand
D:\coral_patches\turf\48652.jpg,turf
D:\coral_patches\sand\42282.jpg,sand
D:\coral_patches\porites\25880.jpg,porites
D:\coral_patches\macroalgae\51493.jpg,macroalgae
D:\coral_patches\porites\32552.jpg,porites
D:\coral_patches\crustose_coralline_algae\36069.jpg,crustose_coralline_algae
D:\coral_patches\porites\6892.jpg,porites
D:\coral_patches\macroalgae\24630.jpg,macroalgae
D:\coral_patches\turf\15854.jpg,turf
D:\coral_patches\crustose_coralline_algae\14034.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\26427.jpg,crustose_coralline_algae
D:\coral_patches\turf\12959.jpg,turf
D:\coral_patches\turf\49361.jpg,turf
D:\coral_patches\porites\27231.jpg,porites
D:\coral_patches\off\9665.jpg,off
D:\coral_patches\off\35671.jpg,off
D:\coral_patches\turf\16408.jpg,turf
D:\coral_patches\sand\22891.jpg,sand
D:\coral_patches\crustose_coralline_algae\39141.jpg,crustose_coralline_algae
D:\coral_patches\sand\11442.jpg,sand
D:\coral_patches\sand\7474.jpg,sand
D:\coral_patches\off\16695.jpg,off
D:\coral_patches\porites\29825.jpg,porites
D:\coral_patches\porites\7438.jpg,porites
D:\coral_patches\macroalgae\11591.jpg,macroalgae
D:\coral_patches\turf\56100.jpg,turf
D:\coral_patches\turf\48069.jpg,turf
D:\coral_patches\crustose_coralline_algae\19123.jpg,crustose_coralline_algae
D:\coral_patches\porites\12218.jpg,porites
D:\coral_patches\crustose_coralline_algae\36478.jpg,crustose_coralline_algae
D:\coral_patches\off\10068.jpg,off
D:\coral_patches\off\55173.jpg,off
D:\coral_patches\porites\45227.jpg,porites
D:\coral_patches\turf\42657.jpg,turf
D:\coral_patches\porites\54211.jpg,porites
D:\coral_patches\turf\1824.jpg,turf
D:\coral_patches\crustose_coralline_algae\51627.jpg,crustose_coralline_algae
D:\coral_patches\off\595.jpg,off
D:\coral_patches\off\42448.jpg,off
D:\coral_patches\sand\52700.jpg,sand
D:\coral_patches\off\29197.jpg,off
D:\coral_patches\crustose_coralline_algae\30805.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\34780.jpg,macroalgae
D:\coral_patches\turf\46834.jpg,turf
D:\coral_patches\off\11223.jpg,off
D:\coral_patches\sand\24860.jpg,sand
D:\coral_patches\sand\28514.jpg,sand
D:\coral_patches\porites\55366.jpg,porites
D:\coral_patches\porites\4601.jpg,porites
D:\coral_patches\macroalgae\10458.jpg,macroalgae
D:\coral_patches\porites\12229.jpg,porites
D:\coral_patches\turf\9091.jpg,turf
D:\coral_patches\macroalgae\33044.jpg,macroalgae
D:\coral_patches\macroalgae\11590.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\56434.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\49872.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\10978.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\14672.jpg,macroalgae
D:\coral_patches\turf\8084.jpg,turf
